822000, 3.801723e-006, 4.124877e-007, -7.771810e-007 
828000, 3.837447e-006, -3.955569e-007, 7.019339e-007 
834000, 3.156858e-006, -1.139331e-006, 2.063402e-006 
840000, 1.880142e-006, -1.679131e-006, 3.051499e-006 
846000, 2.402743e-007, -1.912040e-006, 3.477836e-006 
852000, -1.459493e-006, -1.791584e-006, 3.257340e-006 
858000, -2.901770e-006, -1.337002e-006, 2.425233e-006 
864000, -3.814381e-006, -6.302868e-007, 1.131599e-006 
870000, -4.021819e-006, 1.985853e-007, -3.856425e-007 
876000, -3.479067e-006, 9.955699e-007, -1.844514e-006 
882000, -2.281251e-006, 1.611216e-006, -2.971447e-006 
888000, -6.470781e-007, 1.928734e-006, -3.552661e-006 
894000, 1.121076e-006, 1.886201e-006, -3.474805e-006 
900000, 2.693153e-006, 1.488654e-006, -2.747101e-006 
906000, 3.773108e-006, 8.077324e-007, -1.500684e-006 
912000, 4.154747e-006, -3.120063e-008, 3.497164e-008 
918000, 3.761195e-006, -8.721385e-007, 1.574297e-006 
924000, 2.660389e-006, -1.557466e-006, 2.828779e-006 
930000, 1.053498e-006, -1.957541e-006, 3.561111e-006 
936000, -7.617935e-007, -1.995270e-006, 3.630172e-006 
942000, -2.446448e-006, -1.660998e-006, 3.018292e-006 
948000, -3.683459e-006, -1.014851e-006, 1.835527e-006 
954000, -4.237596e-006, -1.759627e-007, 2.999507e-007 
960000, -4.000234e-006, 6.994774e-007, -1.302533e-006 
966000, -3.010716e-006, 1.447315e-006, -2.671442e-006 
972000, -1.450030e-006, 1.926249e-006, -3.548124e-006 
978000, 3.922257e-007, 2.044573e-006, -3.764715e-006 
984000, 2.171563e-006, 1.777784e-006, -3.276364e-006 
990000, 3.553062e-006, 1.173665e-006, -2.170532e-006 
996000, 4.274490e-006, 3.437813e-007, -6.514406e-007 
1002000, 4.196176e-006, -5.570929e-007, 9.975978e-007 
1008000, 3.328146e-006, -1.359841e-006, 2.467017e-006 
1014000, 1.829220e-006, -1.912772e-006, 3.479150e-006 
1020000, -2.194290e-008, -2.110330e-006, 3.840777e-006 
1026000, -1.878612e-006, -1.913289e-006, 3.480094e-006 
1032000, -3.390933e-006, -1.356575e-006, 2.461035e-006 
1038000, -4.271910e-006, -5.431515e-007, 9.720727e-007 
1044000, -4.351957e-006, 3.749867e-007, -7.085687e-007 
1050000, -3.611641e-006, 1.225198e-006, -2.264871e-006 
1056000, -2.186278e-006, 1.846665e-006, -3.402460e-006 
1062000, -3.413213e-007, 2.120845e-006, -3.904343e-006 
1068000, 1.577000e-006, 1.994120e-006, -3.672376e-006 
1074000, 3.206631e-006, 1.488330e-006, -2.746534e-006 
1080000, 4.238053e-006, 6.970935e-007, -1.298187e-006 
1086000, 4.473131e-006, -2.314649e-007, 4.015270e-007 
1092000, 3.863269e-006, -1.122416e-006, 2.032401e-006 
1098000, 2.519498e-006, -1.806970e-006, 3.285468e-006 
1104000, 6.924048e-007, -2.154471e-006, 3.921563e-006 
1110000, -1.274499e-006, -2.097364e-006, 3.817028e-006 
1116000, -3.009297e-006, -1.644371e-006, 2.987830e-006 
1122000, -4.181986e-006, -8.792905e-007, 1.587358e-006 
1128000, -4.567283e-006, 5.444281e-008, -1.218300e-007 
1134000, -4.087973e-006, 9.806017e-007, -1.817153e-006 
1140000, -2.830445e-006, 1.723401e-006, -3.176840e-006 
1146000, -1.029279e-006, 2.140859e-006, -3.940992e-006 
1152000, 9.763879e-007, 2.151952e-006, -3.961299e-006 
1158000, 2.806624e-006, 1.752373e-006, -3.229876e-006 
1164000, 4.112625e-006, 1.015818e-006, -1.881620e-006 
1170000, 4.643182e-006, 8.045899e-008, -1.694589e-007 
1176000, 4.293040e-006, -8.769111e-007, 1.582994e-006 
1182000, 3.123820e-006, -1.674258e-006, 3.042527e-006 
1188000, 1.353355e-006, -2.158892e-006, 3.929642e-006 
1194000, -6.847524e-007, -2.236706e-006, 4.072079e-006 
1200000, -2.603876e-006, -1.890463e-006, 3.438284e-006 
1206000, -4.037618e-006, -1.183579e-006, 2.144341e-006 
1212000, -4.709714e-006, -2.485799e-007, 4.328359e-007 
1218000, -4.487256e-006, 7.376786e-007, -1.372499e-006 
1224000, -3.406988e-006, 1.587408e-006, -2.927920e-006 
1230000, -1.669465e-006, 2.137601e-006, -3.935041e-006 
1236000, 3.980396e-007, 2.281273e-006, -4.198033e-006 
1242000, 2.403039e-006, 1.988264e-006, -3.661684e-006 
1248000, 3.962226e-006, 1.311532e-006, -2.422936e-006 
1254000, 4.774658e-006, 3.776604e-007, -7.134958e-007 
1260000, 4.679786e-006, -6.367581e-007, 1.143384e-006 
1266000, 3.689141e-006, -1.538445e-006, 2.793910e-006 
1272000, 1.985441e-006, -2.154205e-006, 3.921050e-006 
1278000, -1.109730e-007, -2.364146e-006, 4.305343e-006 
1284000, -2.202236e-006, -2.124989e-006, 3.867568e-006 
1290000, -3.888319e-006, -1.478940e-006, 2.684982e-006 
1296000, -4.843428e-006, -5.463212e-007, 9.778344e-007 
1302000, -4.878842e-006, 4.967788e-007, -9.315483e-007 
1308000, -3.980111e-006, 1.451683e-006, -2.679489e-006 
1314000, -2.311285e-006, 2.134896e-006, -3.930104e-006 
1320000, -1.850935e-007, 2.413304e-006, -4.439726e-006 
1326000, 1.995527e-006, 2.230042e-006, -4.104270e-006 
1332000, 3.813648e-006, 1.616044e-006, -2.980354e-006 
1338000, 4.917912e-006, 6.849071e-007, -1.275920e-006 
1344000, 5.090279e-006, -3.880672e-007, 6.881449e-007 
1350000, 4.288934e-006, -1.398814e-006, 2.538303e-006 
1356000, 2.657912e-006, -2.153241e-006, 3.919272e-006 
1362000, 5.013316e-007, -2.504421e-006, 4.562103e-006 
1368000, -1.773210e-006, -2.381128e-006, 4.336415e-006 
1374000, -3.731532e-006, -1.802177e-006, 3.276650e-006 
1380000, -4.995585e-006, -8.737146e-007, 1.577111e-006 
1386000, -5.316259e-006, 2.301987e-007, -4.435894e-007 
1392000, -4.622271e-006, 1.300170e-006, -2.402160e-006 
1398000, -3.035590e-006, 2.131123e-006, -3.923210e-006 
1404000, -8.501164e-007, 2.561518e-006, -4.711044e-006 
1410000, 1.522677e-006, 2.504662e-006, -4.606970e-006 
1416000, 3.631106e-006, 1.966047e-006, -3.621043e-006 
1422000, 5.069100e-006, 1.043275e-006, -1.931921e-006 
1428000, 5.554224e-006, -9.159518e-008, 1.454443e-007 
1434000, 4.982916e-006, -1.224097e-006, 2.218474e-006 
1440000, 3.452192e-006, -2.137825e-006, 3.891041e-006 
1446000, 1.243319e-006, -2.655712e-006, 4.839026e-006 
1452000, -1.229820e-006, -2.674238e-006, 4.872936e-006 
1458000, -3.498201e-006, -2.183989e-006, 3.975542e-006 
1464000, -5.126482e-006, -1.272501e-006, 2.307073e-006 
1470000, -5.796373e-006, -1.086522e-007, 1.766614e-007 
1476000, -5.368617e-006, 1.088605e-006, -2.014903e-006 
1482000, -3.911542e-006, 2.091398e-006, -3.850506e-006 
1488000, -1.690406e-006, 2.706243e-006, -4.975973e-006 
1494000, 8.808790e-007, 2.811277e-006, -5.168236e-006 
1500000, 3.316847e-006, 2.380276e-006, -4.379295e-006 
1506000, 5.152048e-006, 1.488747e-006, -2.747363e-006 
1512000, 6.029840e-006, 3.007233e-007, -5.727008e-007 
1518000, 5.771467e-006, -9.614131e-007, 1.737624e-006 
1524000, 4.412101e-006, -2.058543e-006, 3.745906e-006 
1530000, 2.196623e-006, -2.780071e-006, 5.066653e-006 
1536000, -4.644940e-007, -2.984265e-006, 5.440428e-006 
1542000, -3.071243e-006, -2.625981e-006, 4.784591e-006 
1548000, -5.127998e-006, -1.766339e-006, 3.211028e-006 
1554000, -6.237644e-006, -5.623539e-007, 1.007146e-006 
1560000, -6.178067e-006, 7.617660e-007, -1.416640e-006 
1566000, -4.946297e-006, 1.956373e-006, -3.603353e-006 
1572000, -2.761579e-006, 2.793430e-006, -5.135578e-006 
1578000, -2.634678e-008, 3.109990e-006, -5.715037e-006 
1584000, 2.747952e-006, 2.839806e-006, -5.220469e-006 
1590000, 5.036505e-006, 2.026984e-006, -3.732610e-006 
1596000, 6.400368e-006, 8.188743e-007, -1.521180e-006 
1602000, 6.570521e-006, -5.606647e-007, 1.004048e-006 
1608000, 5.500682e-006, -1.852771e-006, 3.369232e-006 
1614000, 3.378533e-006, -2.812160e-006, 5.125381e-006 
1620000, 5.928198e-007, -3.253662e-006, 5.933545e-006 
1626000, -2.337935e-006, -3.087890e-006, 5.630100e-006 
1632000, -4.862007e-006, -2.339173e-006, 4.259582e-006 
1638000, -6.498346e-006, -1.142197e-006, 2.068532e-006 
1644000, -6.928188e-006, 2.822473e-007, -5.388973e-007 
1650000, -6.056974e-006, 1.668033e-006, -3.075561e-006 
1656000, -4.034565e-006, 2.753445e-006, -5.062396e-006 
1662000, -1.229535e-006, 3.330612e-006, -6.118894e-006 
1668000, 1.838082e-006, 3.285274e-006, -6.035904e-006 
1674000, 4.593298e-006, 2.619296e-006, -4.816840e-006 
1680000, 6.514009e-006, 1.451498e-006, -2.679201e-006 
1686000, 7.229925e-006, -3.555445e-009, -1.574455e-008 
1692000, 6.593859e-006, -1.475028e-006, 2.677766e-006 
1698000, 4.711655e-006, -2.686270e-006, 4.894930e-006 
1704000, 1.924729e-006, -3.406863e-006, 6.213967e-006 
1710000, -1.251938e-006, -3.496443e-006, 6.377940e-006 
1716000, -4.225070e-006, -2.931979e-006, 5.344695e-006 
1722000, -6.434000e-006, -1.813217e-006, 3.296814e-006 
1728000, -7.456458e-006, -3.450527e-007, 6.093559e-007 
1734000, -7.089260e-006, 1.200041e-006, -2.218920e-006 
1740000, -5.388511e-006, 2.532639e-006, -4.658224e-006 
1746000, -2.661366e-006, 3.400628e-006, -6.247068e-006 
1752000, 5.894879e-007, 3.636928e-006, -6.679614e-006 
1758000, 3.758609e-006, 3.191631e-006, -5.864504e-006 
1764000, 6.250688e-006, 2.142381e-006, -3.943867e-006 
1770000, 7.592474e-006, 6.808658e-007, -1.268582e-006 
1776000, 7.522682e-006, -9.222458e-007, 1.665893e-006 
1782000, 6.042805e-006, -2.367491e-006, 4.311395e-006 
1788000, 3.418943e-006, -3.382614e-006, 6.169565e-006 
1794000, 1.339370e-007, -3.773904e-006, 6.885815e-006 
1800000, -3.201583e-006, -3.463167e-006, 6.317014e-006 
1806000, -5.962844e-006, -2.503294e-006, 4.559978e-006 
1812000, -7.628086e-006, -1.069317e-006, 1.935100e-006 
1818000, -7.877242e-006, 5.735303e-007, -1.072113e-006 
1824000, -6.653462e-006, 2.118933e-006, -3.900955e-006 
1830000, -4.175666e-006, 3.276673e-006, -6.020184e-006 
1836000, -8.994046e-007, 3.827191e-006, -7.027902e-006 
1842000, 2.566979e-006, 3.663267e-006, -6.727842e-006 
1848000, 5.575432e-006, 2.810892e-006, -5.167581e-006 
1854000, 7.559493e-006, 1.425276e-006, -2.631230e-006 
1860000, 8.141075e-006, -2.374230e-007, 4.123195e-007 
1866000, 7.202588e-006, -1.867502e-006, 3.396157e-006 
1872000, 4.910620e-006, -3.159463e-006, 5.761075e-006 
1878000, 1.686443e-006, -3.869339e-006, 7.060494e-006 
1884000, -1.871467e-006, -3.860819e-006, 7.044898e-006 
1890000, -5.098628e-006, -3.131450e-006, 5.709796e-006 
1896000, -7.388791e-006, -1.813868e-006, 3.297977e-006 
1902000, -8.307975e-006, -1.516909e-007, 2.553806e-007 
1908000, -7.676814e-006, 1.545559e-006, -2.851416e-006 
1914000, -5.605584e-006, 2.960149e-006, -5.440806e-006 
1920000, -2.475062e-006, 3.825682e-006, -7.025155e-006 
1926000, 1.133487e-006, 3.977339e-006, -7.302763e-006 
1932000, 4.546311e-006, 3.383306e-006, -6.215393e-006 
1938000, 7.123098e-006, 2.151410e-006, -3.960424e-006 
1944000, 8.377249e-006, 5.095743e-007, -9.550649e-007 
1950000, 8.067907e-006, -1.236364e-006, 2.240853e-006 
1956000, 6.246294e-006, -2.759668e-006, 5.029242e-006 
1962000, 3.247442e-006, -3.773910e-006, 6.885798e-006 
1968000, -3.713962e-007, -4.086896e-006, 7.458713e-006 
1974000, -3.934339e-006, -3.637146e-006, 6.635450e-006 
1980000, -6.773207e-006, -2.505997e-006, 4.564895e-006 
1986000, -8.352966e-006, -9.029371e-007, 1.630513e-006 
1992000, -8.372698e-006, 8.731845e-007, -1.620657e-006 
1998000, -6.823044e-006, 2.489899e-006, -4.580034e-006 
2004000, -3.989108e-006, 3.643401e-006, -6.691506e-006 
2010000, -3.980748e-007, 4.115702e-006, -7.556049e-006 
2016000, 3.278871e-006, 3.815893e-006, -7.007252e-006 
2022000, 6.352055e-006, 2.797686e-006, -5.143438e-006 
2028000, 8.242786e-006, 1.249858e-006, -2.310159e-006 
2034000, 8.592455e-006, -5.387305e-007, 9.638283e-007 
2040000, 7.330683e-006, -2.233050e-006, 4.065258e-006 
2046000, 4.689532e-006, -3.514696e-006, 6.411294e-006 
2052000, 1.160923e-006, -4.141777e-006, 7.559158e-006 
2058000, -2.594963e-006, -3.994632e-006, 7.289809e-006 
2064000, -5.873225e-006, -3.098719e-006, 5.649851e-006 
2070000, -8.056621e-006, -1.620294e-006, 2.943611e-006 
2076000, -8.731897e-006, 1.644055e-007, -3.232608e-007 
2082000, -7.768129e-006, 1.920769e-006, -3.538263e-006 
2088000, -5.342205e-006, 3.318564e-006, -6.096911e-006 
2094000, -1.906475e-006, 4.094071e-006, -7.516468e-006 
2100000, 1.895541e-006, 4.099890e-006, -7.527122e-006 
2106000, 5.349677e-006, 3.333016e-006, -6.123369e-006 
2112000, 7.805322e-006, 1.935816e-006, -3.565812e-006 
2118000, 8.798048e-006, 1.696459e-007, -3.328603e-007 
2124000, 8.137562e-006, -1.634016e-006, 2.968720e-006 
2130000, 5.944288e-006, -3.135785e-006, 5.717689e-006 
2136000, 2.627538e-006, -4.052255e-006, 7.395274e-006 
2142000, -1.190790e-006, -4.209521e-006, 7.683147e-006 
2148000, -4.792788e-006, -3.576237e-006, 6.523927e-006 
2154000, -7.499528e-006, -2.269891e-006, 4.132675e-006 
2160000, -8.799088e-006, -5.350647e-007, 9.570970e-007 
2166000, -8.443459e-006, 1.302325e-006, -2.406223e-006 
2172000, -6.495977e-006, 2.896245e-006, -5.323875e-006 
2178000, -3.320186e-006, 3.945722e-006, -7.244931e-006 
2184000, 4.879305e-007, 4.251704e-006, -7.805028e-006 
2190000, 4.211733e-006, 3.754854e-006, -6.895552e-006 
2196000, 7.148774e-006, 2.547098e-006, -4.684770e-006 
2202000, 8.743329e-006, 8.546724e-007, -1.586806e-006 
2208000, 8.691608e-006, -1.004216e-006, 1.815865e-006 
2214000, 6.999714e-006, -2.679191e-006, 4.881885e-006 
2220000, 3.983281e-006, -3.853747e-006, 7.031894e-006 
2226000, 2.086918e-007, -4.305066e-006, 7.858027e-006 
2232000, -3.613193e-006, -3.946319e-006, 7.201346e-006 
2238000, -6.760866e-006, -2.843407e-006, 5.182477e-006 
2244000, -8.638377e-006, -1.202905e-006, 2.179558e-006 
2250000, -8.888194e-006, 6.665800e-007, -1.242513e-006 
2256000, -7.459346e-006, 2.412433e-006, -4.438276e-006 
2262000, -4.617848e-006, 3.704520e-006, -6.803426e-006 
2268000, -8.972775e-007, 4.297615e-006, -7.889081e-006 
2274000, 3.001335e-006, 4.077959e-006, -7.487004e-006 
2280000, 6.341531e-006, 3.085099e-006, -5.669588e-006 
2286000, 8.490513e-006, 1.504831e-006, -2.776927e-006 
2292000, 9.039025e-006, -3.655298e-007, 6.467452e-007 
2298000, 7.879322e-006, -2.173044e-006, 3.955377e-006 
2304000, 5.226370e-006, -3.575723e-006, 6.522962e-006 
2310000, 1.578090e-006, -4.307216e-006, 7.861951e-006 
2316000, -2.378006e-006, -4.227396e-006, 7.715839e-006 
2322000, -5.894298e-006, -3.349205e-006, 6.108321e-006 
2328000, -8.304291e-006, -1.836651e-006, 3.339610e-006 
2334000, -9.148916e-006, 2.578141e-008, -6.955142e-008 
2340000, -8.263980e-006, 1.886601e-006, -3.475761e-006 
2346000, -5.812095e-006, 3.393608e-006, -6.234319e-006 
2352000, -2.252886e-006, 4.260530e-006, -7.821209e-006 
2358000, 1.743084e-006, 4.321392e-006, -7.932617e-006 
2364000, 5.420576e-006, 3.562291e-006, -6.543094e-006 
2370000, 8.082336e-006, 2.124498e-006, -3.911231e-006 
2376000, 9.221253e-006, 2.781986e-007, -5.316040e-007 
2382000, 8.616939e-006, -1.628234e-006, 2.958096e-006 
2388000, 6.378369e-006, -3.233938e-006, 5.897318e-006 
2394000, 2.924313e-006, -4.233839e-006, 7.727623e-006 
2400000, -1.094927e-006, -4.436583e-006, 8.098743e-006 
2406000, -4.919876e-006, -3.801146e-006, 6.935583e-006 
2412000, -7.825314e-006, -2.445106e-006, 4.453366e-006 
2418000, -9.257712e-006, -6.229133e-007, 1.117865e-006 
2424000, -8.940637e-006, 1.321814e-006, -2.441935e-006 
2430000, -6.928063e-006, 3.021054e-006, -5.552375e-006 
2436000, -3.595312e-006, 4.151988e-006, -7.622536e-006 
2442000, 4.308819e-007, 4.498293e-006, -8.256445e-006 
2448000, 4.390158e-006, 3.991498e-006, -7.328763e-006 
2454000, 7.532047e-006, 2.724485e-006, -5.009511e-006 
2460000, 9.258138e-006, 9.344960e-007, -1.732960e-006 
2466000, 9.235986e-006, -1.041261e-006, 1.883638e-006 
2472000, 7.463075e-006, -2.829105e-006, 5.156264e-006 
2478000, 4.268556e-006, -4.089515e-006, 7.463429e-006 
2484000, 2.521802e-007, -4.581571e-006, 8.364130e-006 
2490000, -3.828242e-006, -4.208965e-006, 7.682078e-006 
2496000, -7.199746e-006, -3.038813e-006, 5.540129e-006 
2502000, -9.220556e-006, -1.289595e-006, 2.338205e-006 
2508000, -9.502164e-006, 7.096229e-007, -1.321339e-006 
2514000, -7.983936e-006, 2.581057e-006, -4.746976e-006 
2520000, -4.945943e-006, 3.969560e-006, -7.288615e-006 
2526000, -9.573271e-007, 4.609976e-006, -8.460891e-006 
2532000, 3.230283e-006, 4.377733e-006, -8.035773e-006 
2538000, 6.824341e-006, 3.313024e-006, -6.086837e-006 
2544000, 9.141301e-006, 1.613900e-006, -2.976612e-006 
2550000, 9.736528e-006, -4.005616e-007, 7.108348e-007 
2556000, 8.489522e-006, -2.350151e-006, 4.279534e-006 
2562000, 5.628154e-006, -3.865257e-006, 7.052915e-006 
2568000, 1.687050e-006, -4.656892e-006, 8.501994e-006 
2574000, -2.592277e-006, -4.571773e-006, 8.346184e-006 
2580000, -6.400888e-006, -3.621941e-006, 6.607527e-006 
2586000, -9.015262e-006, -1.983228e-006, 3.607881e-006 
2592000, -9.934651e-006, 3.728952e-008, -9.065178e-008 
2598000, -8.976880e-006, 2.058816e-006, -3.791032e-006 
2604000, -6.314297e-006, 3.698580e-006, -6.792601e-006 
2610000, -2.442787e-006, 4.644272e-006, -8.523679e-006 
2616000, 1.910575e-006, 4.713477e-006, -8.650359e-006 
2622000, 5.924034e-006, 3.888804e-006, -7.140806e-006 
2628000, 8.836215e-006, 2.321953e-006, -4.272704e-006 
2634000, 1.009047e-005, 3.058067e-007, -5.821746e-007 
2640000, 9.441163e-006, -1.780306e-006, 3.236428e-006 
2646000, 7.001642e-006, -3.541966e-006, 6.461125e-006 
